BrukerID,FilmID,Rangering,Tidstempel
84,437,2,974781369
84,25,4,974781413
84,96,4,974781413
84,450,5,974782184
84,204,5,974939575
84,191,1,974939575
84,396,5,974940024
84,41,3,974940054
84,179,5,974940078
84,454,4,974940229
84,422,5,974956661
84,409,3,974956938
84,338,2,974958555
84,473,4,974958759
84,228,3,975860683
84,438,5,994386551
84,367,4,994393705
84,170,3,994393740
84,135,5,996720751
84,129,3,1016632165
84,352,4,1038285826
84,237,5,1038285865
84,149,4,1038285890
84,466,5,1038285938
89,232,5,963706676
89,308,4,963706812
89,295,1,963706871
89,96,3,963706871
89,141,3,963707240
89,365,5,963707290
89,402,3,963707434
89,135,4,963708500
89,395,3,963708556
89,316,5,963708605
89,241,3,963708702
90,162,5,975355765
90,446,5,975355765
90,413,3,975355888
90,288,4,975355917
90,203,5,975355967
90,166,5,975356004
90,161,3,975356004
90,473,4,975356044
90,170,4,975356301
90,316,2,975507546
90,214,4,975507580
90,402,5,975507711
90,320,3,975507767
90,496,2,975507834
90,14,5,975543021
90,395,4,975543054
90,94,3,975543054
90,386,3,975543082
90,365,4,975559849
90,464,5,975559996
90,150,4,975655437
90,438,5,975811569
90,210,2,975920054
90,269,3,978953603
90,155,4,984455289
90,424,4,984455871
90,399,4,1002426745
90,367,4,1003429303
91,442,3,964444146
91,475,4,964444259
91,295,5,964445171
91,251,1,964445762
91,170,1,964445762
91,415,1,964445889
91,434,1,964445936
91,50,1,964445986
91,351,1,964446030
91,66,1,964446072
91,353,1,964446072
91,171,5,964446203
91,70,5,964446329
91,18,5,964446329
91,419,5,964446329
91,449,5,964446371
96,439,2,974864710
96,383,4,974864733
96,396,4,974864733
96,424,3,974865324
96,149,4,974865610
96,390,1,974865636
96,375,3,974865891
96,496,2,974865931
96,488,4,974865931
96,188,3,974866221
96,19,2,974866469
96,408,4,974866616
96,365,3,974866648
96,203,3,974866648
96,326,4,974866648
96,402,3,974866677
96,38,4,974866677
96,166,3,974866677
96,25,3,974866751
96,243,2,974867284
96,466,3,974867392
96,7,2,974867440
97,408,5,970773860
97,411,4,970774304
97,150,5,970774565
97,26,5,970774742
97,365,4,970774742
97,62,4,970775020
97,353,5,970775048
97,25,3,970775048
97,295,4,970775071
97,97,4,970775091
99,395,1,956778808
99,466,3,956778841
99,150,5,956779211
99,160,5,956779500
99,176,3,956779912
99,422,5,956779933
99,101,4,956779955
99,210,1,956780269
99,179,4,956780423
99,166,3,956780423
99,133,5,956780539
99,484,4,956780539
99,447,3,956780566
99,485,4,956780655
99,243,2,956780764
99,17,4,956780764
101,351,3,964980735
101,433,4,964980838
101,96,4,964980884
101,269,3,964980911
101,137,3,964980930
101,408,4,964981017
101,365,3,964981169
101,308,5,964981541
101,424,4,964981679
101,215,4,964981698
101,310,5,964981862
101,243,4,964981897
101,149,4,964981916
101,82,4,964981945
101,98,4,964982062
101,422,5,964982312
101,438,5,964982347
101,204,4,964982381
101,356,4,964982381
101,79,5,964982420
101,139,4,964982420
101,179,5,964982451
101,170,4,964982581
101,17,4,964982625
101,395,4,964982658
101,386,1,964982759
101,150,4,964982856
101,164,4,964982886
101,165,3,964982964
101,456,5,964982991
101,326,4,964983193
101,203,5,964983340
101,174,4,964983340
101,161,1,964983380
101,200,3,964983380
101,3,4,964983480
101,349,3,964983595
101,74,4,964983691
101,84,3,964983712
101,473,3,964983738
101,166,4,964983793
101,25,4,964983870
101,141,4,964983918
101,401,3,964984158
101,210,2,964984237
101,223,5,964984521
101,87,3,964984549
101,133,5,964984549
101,191,4,964984631
101,312,4,964984631
101,480,4,964984753
101,177,4,964984868
101,396,4,964984990
101,484,4,964985019
101,257,5,964985019
101,290,4,964985051
101,283,4,964985082
101,116,4,964985082
101,303,3,964985138
101,482,3,964985162
101,125,5,964985269
101,135,5,964985385
101,313,4,964985426
101,287,4,964985451
101,216,4,964985481
101,367,5,964985481
101,62,4,964985525
102,18,4,964384455
102,295,3,964384499
102,209,4,964385139
102,246,5,964385218
102,41,4,964385239
102,228,4,969750060
102,475,4,969750186
102,316,5,969750478
102,16,4,969750547
102,30,5,969750547
102,424,5,969750696
102,338,4,969751167
102,379,2,969751494
102,70,5,969751631
102,282,4,969751704
102,498,4,969751733
102,125,5,969751801
102,406,2,969751835
102,160,4,969751907
102,313,5,969751937
102,135,4,969752039
102,469,3,969752076
102,367,5,969752076
102,216,3,969752154
102,484,3,969752280
102,48,3,969752280
102,123,4,969752324
102,396,4,969752324
102,257,4,969752376
102,81,3,969752376
102,290,3,969752456
102,283,5,969752647
102,303,4,969752647
102,485,3,969752647
102,108,4,969752691
102,479,4,969752984
102,179,4,969753159
102,298,4,970625091
102,177,5,970625322
102,54,4,970625396
102,223,4,970625653
102,133,4,970625679
102,273,5,970625896
102,422,3,970626225
102,380,3,970626562
102,162,3,970626627
102,473,3,970627476
102,166,3,970627476
102,141,4,970628073
102,407,3,970628111
102,238,4,995341263
102,114,2,995341284
102,270,3,995341408
102,124,3,995341589
102,243,4,996348886
102,150,2,996348978
102,362,4,996349127
102,151,3,996349399
102,191,4,996349768
102,440,4,996350011
102,446,3,996350187
102,413,2,996350452
102,25,3,996350625
102,327,1,996350842
102,98,4,1005362290
102,29,3,1007444375
102,465,2,1007444525
102,176,4,1008573566
102,315,4,1008574226
102,487,4,1008574265
102,397,3,1008574443
102,375,3,1008574486
102,374,1,1008574691
102,497,3,1008574879
102,319,4,1008574995
102,376,4,1008575044
102,274,5,1008575113
102,96,3,1008575249
102,478,4,1008575324
102,107,3,1008575441
102,353,4,1008575634
102,10,5,1014822567
102,241,1,1015868789
102,127,4,1036988010
102,326,5,1039293094
103,41,5,962406744
103,246,5,962406853
103,199,5,962406900
103,185,5,962407101
103,125,5,962407286
103,161,5,962407495
103,494,5,962407517
103,422,5,962407821
103,61,4,962407875
103,92,3,962407915
103,243,1,962407944
103,413,1,962408676
103,349,3,962408802
103,36,3,962409138
103,79,5,962409308
104,390,5,974730737
104,353,4,974730737
104,295,5,974730777
104,332,4,974730777
104,323,3,974730822
104,442,3,974735670
104,457,3,974735696
104,188,3,974735696
104,472,5,974735719
104,241,2,974735789
104,228,5,974735989
104,129,3,974736014
104,135,5,974736081
104,475,3,974736108
104,395,4,974736151
104,424,5,974741575
104,238,3,974741660
104,375,3,974741744
104,319,5,974741776
104,304,3,974741911
104,140,5,974742036
104,96,3,974742057
106,395,3,965097604
106,241,1,965097915
106,402,4,965098072
106,399,4,965099062
106,390,5,965099262
106,273,4,965100068
106,338,4,965100156
106,17,4,965101119
106,473,3,965101314
106,47,3,965101314
106,433,4,965102753
106,269,3,965102804
106,96,4,965102870
106,437,3,965183081
106,25,3,965183262
106,411,2,965184390
107,362,5,965756798
107,368,3,965756877
107,340,3,965756907
107,256,3,965756958
107,477,5,965756958
107,281,5,965757142
107,329,5,965757206
107,150,5,965919645
107,36,5,965930941
107,338,2,965931114
107,5,3,965931170
107,444,5,965931556
107,408,3,965932351
107,209,4,965939607
107,310,4,965940999
107,16,5,965941521
107,228,3,968774190
108,14,2,966217931
108,411,2,966218155
108,145,3,966218569
108,439,1,966218684
108,242,5,966218757
108,488,3,966219656
108,50,3,966219980
108,150,5,966220255
108,210,2,966220391
108,164,4,966220439
108,478,4,966221783
108,5,4,966222126
108,111,3,966222181
108,399,4,966222247
108,463,3,966222288
108,486,4,966222352
108,361,4,966222582
108,214,2,966222582
108,466,4,966223418
108,453,2,966223572
108,76,2,966223572
108,424,3,966223936
108,140,2,966224034
108,171,2,966224077
108,243,4,966224324
108,380,3,966224407
108,288,4,966224574
108,170,3,966224574
108,481,1,966307689
108,223,5,966308202
108,301,3,966308339
108,379,2,966308399
108,25,4,966308589
108,82,4,966308823
108,386,2,966308936
108,155,2,966308970
108,338,3,966308970
108,332,3,966309039
108,283,3,966309700
108,79,3,966309774
108,141,3,966309834
108,402,3,966310022
108,454,3,966310022
108,496,3,966310068
110,408,5,965275189
110,161,3,965275301
110,383,5,965275449
110,349,4,965275449
110,365,4,965275517
110,97,4,965275543
110,473,5,965275543
110,402,4,965275627
110,73,3,965275698
110,38,5,965275698
110,25,3,965275698
110,145,4,965275763
110,175,3,965275787
110,166,5,965275857
110,3,4,965275879
110,171,4,965275999
110,200,4,965275999
110,401,5,965276023
110,155,3,965276023
110,72,3,965276037
110,20,3,965276279
112,438,4,959094322
112,61,3,959094527
112,177,4,959096807
112,135,5,959096824
112,30,5,959096880
112,408,5,959096988
112,105,5,959097013
112,282,4,959097052
112,127,3,959097229
112,288,5,959097229
112,59,4,959097299
112,246,4,959100342
112,349,5,959100776
114,149,2,973317606
114,424,4,973317652
114,390,4,973317652
114,375,5,973317673
114,295,4,973317717
114,96,5,973317765
114,399,4,973317798
114,88,5,973317798
114,304,1,973317827
114,319,4,973317827
114,242,3,973318048
114,243,5,973318345
114,433,5,973318608
114,315,4,973318608
114,218,3,973318756
114,178,5,973318861
116,408,4,961285809
116,301,1,961287025
116,418,4,961287076
116,424,3,961287869
116,390,4,961289249
116,352,4,961289296
116,338,5,961289356
116,466,4,961289410
116,375,3,961289907
116,399,5,961290065
117,324,3,974752902
117,113,2,974753043
117,270,4,974753116
117,418,1,974753151
117,442,3,974753384
117,279,1,974753494
117,52,1,974753545
117,193,1,974836291
117,78,2,974836291
117,398,2,974836319
117,333,3,974836338
117,472,4,974836379
117,313,3,974836379
117,19,4,974836467
117,474,1,974836551
117,364,1,974836551
117,334,4,974836551
117,438,4,974836688
117,466,5,974836712
117,14,1,974836759
117,33,2,974836795
117,245,2,974836871
117,283,4,974836871
117,302,4,974836920
117,29,3,974837034
117,360,4,974838420
117,44,1,974838420
117,68,5,974838447
117,408,5,974838474
117,462,5,974838474
117,131,3,974838501
117,37,2,974838527
117,49,3,974838528
117,218,2,974838552
117,377,3,974838580
117,295,4,974838657
117,292,2,974838688
117,94,4,974838710
117,221,1,974838710
117,51,1,974838711
117,165,3,974838762
117,50,2,974838787
117,363,2,974838787
117,400,3,974838817
117,308,4,974838840
117,232,2,974838840
117,22,2,974838867
117,20,2,974838867
117,349,1,974838867
117,445,1,974838867
117,250,1,974838930
117,56,2,974839039
117,498,2,974839039
117,67,2,974839150
117,366,2,974839150
117,254,2,974839150
117,228,4,974839194
117,127,2,974839243
117,430,1,974839293
117,101,5,974839326
117,306,1,974839366
117,253,2,974839413
117,135,5,974839413
117,86,4,974839914
117,144,1,974915361
117,248,3,974915454
117,478,4,974915477
117,457,1,974915497
117,210,4,974915497
117,432,5,974915568
117,166,4,974915720
117,187,3,974915740
117,475,4,976048605
117,464,2,976048605
117,191,4,976048643
117,436,1,976048673
117,424,3,976049020
117,487,3,976049040
122,243,3,974658697
122,436,3,974659036
122,418,4,974659070
122,52,3,974659280
122,424,2,974660152
122,316,5,974660280
122,397,4,974660310
122,82,1,974660552
122,466,5,974660789
122,315,3,974660953
122,176,3,974661066
122,76,4,974661316
122,258,4,974661622
122,319,4,974661722
122,36,1,974661980
122,137,1,974662091
122,92,4,974662131
122,311,4,974662232
122,454,4,974662373
122,140,4,974662616
122,463,3,974662616
122,119,3,974662668
122,399,2,974662812
122,478,5,974663075
122,379,3,974663184
122,31,3,974663357
122,8,2,974663467
122,157,4,974663467
122,172,4,974663628
122,302,4,974663628
122,115,2,974663746
122,353,2,974663932
122,472,2,974664272
122,188,3,974664304
122,284,3,974664358
122,220,1,974664545
122,442,2,974665291
122,301,4,974665400
122,404,2,974665530
122,201,3,974665636
122,276,1,974665731
122,366,3,974665803
122,19,2,974665873
122,411,3,974665873
122,186,1,974665938
122,476,2,974665986
122,241,1,974666418
122,9,3,974666449
122,75,2,974666524
122,197,2,974666561
122,354,1,974666604
122,71,3,974666674
122,285,3,974666775
122,359,4,974666924
122,13,2,974666957
122,268,3,974667077
122,475,4,974667579
122,114,4,974667637
122,390,4,974668466
122,488,4,974668533
122,6,2,974668809
122,457,2,975361519
122,345,3,975362076
122,491,5,975362109
122,267,3,975362249
122,375,3,975362445
122,254,2,975375471
122,178,3,975375595
122,237,4,975375640
122,271,4,975375737
122,192,3,975375798
122,332,3,975376304
122,409,3,975376360
122,132,2,975376363
122,323,3,975376484
122,421,3,975377144
122,55,2,975377557
122,238,3,975378127
122,387,2,975378148
122,497,3,975378311
122,295,4,975742842
122,408,5,975742954
122,203,3,975742987
122,326,5,975742987
122,38,3,975743015
122,166,3,975743015
122,365,3,975743026
122,25,4,975743059
122,402,3,975743059
122,439,1,975743175
122,210,4,975743310
122,321,3,975743330
122,26,4,975743432
122,423,3,975743432
122,73,4,975743432
122,288,1,975743541
122,473,2,975743622
122,383,4,975743622
122,47,2,975743713
122,72,3,975743754
122,384,2,975743910
122,360,3,975743910
122,214,4,975744091
122,450,2,975744221
122,74,3,975744382
122,453,2,975744442
122,150,3,975744545
122,401,3,975744699
122,20,3,975744738
122,223,4,975797227
122,94,2,975797364
122,386,2,975797383
122,380,3,975797644
122,431,1,975797695
122,415,4,975797929
122,170,4,975797929
122,373,3,978538314
122,484,3,979408343
122,257,4,979408611
122,482,4,979408611
122,14,3,979408675
122,367,4,979408879
122,191,3,979409130
122,281,3,979409184
122,0,4,983387246
122,417,3,986063383
122,334,3,993942043
122,338,5,993942043
122,205,3,993942356
122,452,2,994410451
122,142,3,994410626
122,66,4,995090815
122,96,4,995770118
122,333,3,999935813
122,433,5,1001148267
122,129,4,1005411404
122,64,3,1029723807
122,361,2,1034479633
124,243,4,975098354
124,338,4,975098354
124,424,4,975098554
124,308,5,975098637
124,352,4,975098866
124,271,4,975099578
124,140,4,975099677
124,379,3,975099739
124,269,4,975099846
124,319,4,975099910
124,295,2,975099971
124,437,4,975099971
124,85,4,975100713
124,332,2,975100759
124,76,3,975100773
124,496,3,975100833
124,466,3,975112407
124,375,4,975113294
124,390,3,975113329
124,96,3,975113917
124,374,3,975114996
124,241,2,975115076
124,228,3,975115798
124,475,2,975115885
124,18,5,975116442
124,125,4,975116482
124,116,4,975116584
124,396,5,975116621
124,438,4,975116646
124,312,4,975116914
124,223,4,975116982
124,64,3,975117001
124,489,4,975117043
124,204,5,975117111
124,408,4,975117141
124,288,4,975117207
124,456,4,975117230
124,179,5,975117395
124,482,4,975117416
124,41,4,975117501
124,415,5,975117529
124,326,4,975117656
124,191,4,975117697
124,205,3,975117725
124,48,4,975117762
124,473,4,975118173
124,38,4,975118244
124,367,3,975118244
124,81,4,975118310
124,485,4,975118330
124,25,4,975118634
124,166,3,975118673
124,139,4,975118747
124,164,4,975118840
124,273,4,975118971
124,47,4,975119364
124,380,3,975119704
124,395,3,975119760
124,453,3,975120322
124,155,3,975120500
124,132,2,975120556
124,386,2,975121032
124,377,2,975121576
124,129,3,975912677
124,324,4,975912961
124,422,4,975913120
124,440,3,975913157
124,17,3,975913265
124,14,4,975913307
124,287,4,975913768
124,402,3,975914140
124,283,3,975914453
124,404,3,975914954
124,417,3,975915033
124,203,4,975994519
124,450,5,975994680
126,135,4,959040429
126,395,4,959040501
126,316,3,959040556
126,260,1,959040618
126,101,4,959041085
126,185,1,959041172
126,84,2,959041227
126,290,3,959041327
126,408,4,959041358
126,424,4,959041428
126,203,4,959041516
126,365,5,959041516
126,482,4,959041626
126,326,4,959041626
126,390,3,959041626
126,14,3,959041704
126,166,4,959041757
126,319,3,959041834
126,97,4,959041948
126,295,3,959041948
126,402,3,959041979
126,375,3,959042013
126,353,3,959042242
126,155,2,959042268
126,386,3,959042551
126,177,3,959042755
126,287,3,959042830
126,466,3,959042830
126,484,4,959043088
126,473,3,959043150
126,26,4,959043190
126,332,3,959043190
126,456,3,959044053
126,179,4,959044209
126,125,4,959044244
126,123,3,959044611
126,303,3,959044725
126,310,3,959044725
126,338,3,959045083
126,76,3,959045433
126,401,2,959045433
126,150,4,959045612
126,61,3,959045638
126,446,3,959045693
126,145,3,959045752
126,88,2,959045752
126,161,3,959045752
126,182,2,959045779
126,457,2,959045803
126,188,2,959045825
126,160,5,959046021
126,313,3,959046021
126,282,3,959046043
126,238,4,959046067
126,151,3,959046179
126,204,4,959046221
126,438,4,959046221
126,469,3,959046244
126,48,3,959046288
126,50,2,959046288
126,81,3,959046308
126,397,3,959046308
126,140,3,959046392
126,415,5,959046843
126,66,4,959046894
126,170,3,959046914
126,171,2,959047177
126,200,2,959047220
126,278,2,959047295
126,18,4,959047385
126,30,4,959047385
126,288,3,959047784
126,487,3,959047950
126,242,3,959048039
126,3,3,959048039
126,47,3,959048123
126,380,2,959048191
126,215,3,959048543
126,72,2,959048589
126,133,2,959049109
126,176,4,959049914
126,162,2,959049915
126,367,4,959049915
126,235,5,959049951
126,349,2,959050184
126,383,3,959050919
127,310,4,961109488
127,484,4,961109538
127,70,5,961109729
127,246,4,961109785
127,48,4,961110233
127,203,5,961110647
127,229,4,961110718
127,47,2,961110953
127,413,1,961111317
127,174,5,961111347
127,45,2,961111426
127,3,4,961111573
127,313,5,961111759
127,135,5,961111759
127,150,5,961111759
127,177,5,961111874
127,287,5,961111874
127,54,5,961112068
127,489,5,961112146
127,41,5,961112146
127,86,5,961112146
127,396,5,961112213
127,179,4,961112271
127,485,3,961112421
127,443,5,961112722
127,408,4,961112815
127,165,4,961112837
127,133,5,961112944
127,283,5,961113064
127,166,4,961113320
127,380,3,961113397
127,223,5,961113650
127,438,5,961113650
127,35,5,961113709
127,214,5,961114268
127,450,5,961116370
127,456,4,961116409
127,61,5,961116523
128,29,3,965277159
128,270,4,965277251
128,475,3,965277266
128,424,4,965277298
128,96,4,965277424
128,375,4,965277424
128,319,4,965277457
128,472,3,965277486
128,399,3,965277486
128,121,4,965277546
128,295,2,965277600
128,93,3,965277629
128,88,3,965277736
128,496,3,965277766
128,442,3,965277795
128,19,2,965277819
128,452,2,965277914
128,411,2,965277914
129,365,4,962970493
129,161,2,962970552
129,182,3,962970593
129,145,5,962970632
129,88,4,962970667
129,188,4,962970727
129,415,4,962970843
129,433,4,962977206
129,295,3,962977246
129,137,2,962977260
129,238,4,963330495
129,141,3,963330514
129,96,2,963330514
129,402,4,963330554
130,339,5,977421212
130,328,4,977421247
130,150,3,977421390
130,408,1,977421777
130,415,5,977421942
130,36,3,977422103
130,170,3,977422103
130,424,1,977422222
130,469,5,977422350
130,367,2,977422364
130,98,4,977422398
130,432,2,977422434
130,315,3,977422460
130,326,2,977422510
130,237,4,977422597
130,26,4,977422837
130,14,1,977422894
130,105,1,977422909
130,238,1,977423034
130,239,2,977423086
130,176,1,977423102
130,108,4,977423220
130,487,4,977423256
130,323,4,977423316
130,446,3,977423386
130,127,5,977423452
130,441,1,977423674
130,379,1,977423763
130,140,1,977424034
130,332,1,977424195
130,145,4,977424264
130,171,3,977424330
130,421,3,977530446
130,484,1,977530536
130,283,1,977530536
130,274,4,977530554
130,288,3,977530792
130,242,3,977530855
130,3,4,977531017
130,473,2,977531087
130,404,3,977531422
131,408,5,962456957
131,295,4,962457126
131,96,4,962457180
131,439,4,962457767
131,424,5,962458068
131,316,5,962458114
131,326,5,962458114
131,365,4,962458166
131,38,4,962458209
131,97,3,962458322
131,166,4,962458344
131,25,4,962458368
131,319,4,962458428
132,295,2,970497327
132,243,3,970497494
132,30,4,970497494
132,228,3,970500718
132,150,4,970500852
132,214,3,970500892
132,203,4,970501031
132,383,3,970501059
132,166,3,970501109
132,418,1,970506861
132,408,3,970506861
132,424,4,970506908
132,149,3,970506908
132,365,1,970507044
132,326,3,970507083
132,38,3,970507151
132,390,2,970507200
132,25,2,970507221
132,375,2,970507269
132,68,2,970507321
132,402,2,970507382
132,319,2,970507429
134,439,2,977846589
134,30,5,977846776
134,316,5,977847389
134,243,5,977847611
134,433,5,977848001
134,242,4,977848048
134,149,5,977848122
134,338,5,977848263
134,475,3,989092133
134,418,4,989092194
134,228,4,989092409
134,129,4,989092470
135,150,5,974696294
135,482,5,974696920
135,365,5,974696920
135,351,4,974697348
135,161,4,974697440
135,14,5,974697511
135,182,5,974697511
135,323,4,974697584
135,188,5,974697818
135,88,5,974697818
135,442,5,974697925
135,436,5,974698103
135,160,5,974698719
136,308,4,958081607
136,295,3,958081659
136,65,3,958081659
136,101,4,958082324
136,43,3,958082468
136,310,4,958082489
136,149,3,958082522
136,424,4,958082562
136,98,3,958083063
136,397,3,958083212
136,243,4,1001009122
136,10,4,1001009122
136,433,4,1001009236
136,315,3,1001009290
136,352,4,1001009363
136,82,4,1001009542
136,55,4,1001009542
136,461,4,1001009561
136,357,3,1001009638
136,178,5,1001009711
136,242,5,1001010088
136,59,4,1001010230
136,188,3,1001011056
136,137,3,1001011056
136,75,1,1001011451
136,457,3,1001011451
136,301,1,1001011470
136,228,4,1001011756
136,170,4,1001012459
136,311,3,1001014743
138,338,4,975453373
138,135,3,997812076
138,150,3,997812141
138,243,5,997812438
138,168,3,997812485
138,450,5,997812501
138,308,4,997812654
138,238,3,997812921
138,456,4,997813092
138,408,4,997831946
138,433,5,997831963
138,466,4,997831974
138,179,4,997832109
139,135,5,965238479
139,411,4,965238778
139,484,3,965242360
139,332,3,965242392
139,26,5,965242392
139,132,2,965242484
139,150,5,965242634
139,482,5,965242658
139,351,5,965242686
139,182,5,965242717
139,446,3,965242810
139,365,3,965242810
139,145,3,965242833
139,260,5,965242833
139,188,4,965242909
139,88,5,965242956
139,295,3,965242984
139,404,5,965243022
139,241,4,965243112
139,173,3,965243168
140,475,5,975100168
140,295,5,975100329
140,241,5,975100575
140,424,5,975100678
140,96,5,975101257
140,6,4,975101650
140,30,5,975101862
140,262,4,975103196
140,354,2,975103247
140,270,4,975103406
142,210,2,977149321
142,257,3,977149321
142,240,1,977149598
142,38,3,977149770
142,424,5,977149770
142,365,3,977149806
142,149,5,977149873
142,437,4,977149987
142,25,5,977149987
142,96,4,977150123
142,353,3,977150123
142,402,3,977150151
143,396,4,977682725
143,149,4,993872278
143,243,3,993872302
143,433,4,993872876
143,424,4,993872933
143,82,4,993873549
143,448,4,993873877
143,68,4,993874069
143,85,2,993874647
143,137,4,993875049
143,295,3,993875199
143,96,4,993875199
143,311,3,993875478
143,80,5,993876167
143,38,3,993877377
143,270,5,993877630
143,319,5,993877644
143,313,5,993877663
143,135,5,993877677
143,475,3,993954774
144,454,3,977436057
144,424,5,977436604
144,433,5,977436605
144,270,4,977436891
144,475,3,977436891
144,390,5,977436962
144,295,3,977437064
144,353,4,977437064
144,332,3,977437320
144,442,4,977437361
144,365,5,977437557
144,129,5,977438117
144,418,3,978806576
144,415,5,978806576
144,140,3,988496349
144,238,3,988496394
144,7,3,988496394
144,316,4,1006029337
144,408,4,1006029352
144,149,4,1006029386
144,206,3,1007224983
144,438,3,1023070542
146,192,4,958162297
146,308,4,958162377
146,295,2,958162438
146,83,3,958162438
146,150,4,958162856
146,351,3,958162892
146,365,4,958162925
146,161,4,958162951
146,323,3,958163531
146,26,3,958163532
146,145,4,958169225
146,88,4,958169225
146,408,4,958169465
146,424,4,958169667
146,326,4,958169761
146,203,4,958169761
146,390,4,958170099
146,38,3,958170150
146,243,4,958171713
146,475,2,959898837
146,228,4,961023145
149,48,4,973826474
149,14,2,973826651
149,486,4,973826722
149,424,5,973826846
149,375,4,973826913
149,390,4,973826978
149,96,4,973827064
149,353,4,973827121
149,442,4,973827222
149,496,3,973827310
149,338,3,973827669
149,133,4,973827697
149,165,3,973827717
149,283,5,973827768
149,17,3,973827790
149,140,5,973827849
149,34,3,973828025
149,265,4,973828117
149,284,3,973828207
149,36,2,973828284
149,155,3,973828378
149,192,1,973828474
149,0,3,973828494
149,210,2,973828553
149,396,5,973828715
149,10,4,973828784
149,223,4,973828854
149,243,3,973828882
149,308,5,973828970
149,456,3,973828970
149,125,4,973828998
149,257,5,973829099
149,228,4,973829099
149,290,4,973829128
149,149,3,973829271
149,179,5,973829325
149,123,4,973829325
149,312,5,973829446
149,438,2,973829475
149,237,3,973829518
149,326,3,973829540
149,79,2,973829631
149,415,5,973830115
149,170,2,973830194
149,164,5,973830316
149,204,5,974056799
149,273,4,974056820
149,475,5,974057116
149,399,3,974057229
149,401,2,974057462
149,484,5,974057759
149,332,3,974057819
149,473,3,974057968
149,485,4,974058407
149,454,4,974058437
150,96,4,961100623
150,462,5,962821194
150,408,5,962821222
150,316,5,962821222
150,125,5,963263152
150,332,2,963263220
150,132,2,963263271
150,397,2,963263440
150,88,5,963263607
150,457,4,963264928
150,173,1,963264948
150,13,3,963264959
150,150,5,963265028
150,351,4,963265073
150,361,4,963265167
150,182,5,963265194
150,402,3,964023674
150,238,5,966872195
150,324,4,966872594
150,433,2,966872645
150,229,3,967142872
150,30,5,967142964
151,25,3,956802538
151,390,3,956802538
151,38,4,956805279
151,442,4,956805279
151,155,3,956805421
151,332,3,956805460
151,210,2,956806385
151,150,5,956806460
151,356,4,956806971
151,127,4,956806971
151,316,4,956807906
151,82,4,956808090
151,402,3,956808283
151,267,3,956809121
151,265,4,956809188
151,191,4,956810367
151,438,4,956810424
151,351,4,956810642
151,188,3,956811141
151,311,3,956811211
151,74,3,960441129
151,23,4,960441227
151,284,3,1004810611
151,164,3,1004811080
151,424,4,1004811080
151,76,2,1004811571
151,260,3,1004811915
152,295,5,974949305
152,442,3,975550430
152,457,2,975550458
152,173,2,975550617
152,13,2,975550686
152,390,5,975551074
152,496,4,975551281
152,353,4,975551331
152,399,4,975551331
152,472,4,975551534
152,241,1,975551658
153,228,3,958870405
153,36,1,958871685
153,38,5,958871752
153,433,4,958871836
153,424,4,958871836
153,408,4,958872087
153,25,5,958872124
153,390,4,958872190
153,353,4,958872264
153,409,2,958872296
153,295,4,958872319
153,442,3,958872344
153,466,4,958873872
162,20,1,974697291
162,313,4,974697411
162,270,4,974697610
162,129,3,974697610
162,454,3,974697845
162,290,3,974698083
162,18,2,974698324
162,150,4,974698449
162,365,5,974698569
162,161,1,974698622
162,351,3,974698622
162,396,5,974698786
162,26,1,974698977
162,473,3,974699233
162,349,2,974699233
162,295,3,974699233
165,36,5,962389314
165,402,5,962389827
165,295,5,962389986
165,150,5,962390383
165,30,5,962390503
165,438,5,962391164
165,243,4,962391442
165,473,3,962391626
165,435,3,962391781
165,61,5,962391897
165,14,2,962392125
165,191,5,962392324
165,161,2,962392539
165,166,5,962392563
165,25,5,962392563
165,66,4,962820180
165,422,5,962820196
165,383,4,962820468
165,38,4,962820746
165,413,5,962820803
165,205,5,962820803
165,356,4,962820867
165,110,3,962820917
165,174,3,962820978
165,47,5,962821264
165,145,4,962821264
165,453,3,962821587
165,433,4,963180832
165,242,3,963181821
165,475,5,963862453
165,450,5,963862980
165,408,5,963863084
165,440,4,963863277
165,338,3,972407427
165,34,5,972407963
165,265,5,972408123
165,228,4,982694799
165,98,4,1011212379
165,149,5,1011212601
165,227,5,1011213540
165,214,4,1011213574
165,404,4,1018643220
165,316,4,1024464351
165,82,3,1033907078
165,380,5,1033907177
166,55,5,973054092
166,454,5,973054092
166,408,5,973054279
166,203,4,973054363
166,3,3,973054380
166,473,5,973054395
166,402,2,973054412
166,47,4,973054438
166,72,4,973054517
166,175,3,973054563
166,360,3,973054578
166,140,5,973054957
166,404,2,973055210
166,243,5,973055616
166,433,5,973055654
166,466,5,973055701
166,338,5,973055716
166,315,5,973055779
166,432,4,973055805
166,352,5,973055825
166,82,3,973055825
166,225,4,973055938
166,437,5,973055986
166,36,4,973056095
166,478,3,973056205
166,34,5,973056235
166,260,5,973056326
166,326,5,973056422
166,322,4,973056688
166,284,4,973056705
166,390,5,973056781
166,295,4,973056795
167,338,5,975167935
167,166,5,975168080
167,473,5,975168094
167,243,5,975169016
167,308,5,975169415
167,149,3,975169948
167,98,5,975170013
167,237,4,975170141
167,271,4,975170400
167,228,5,977680031
167,466,5,1000166240
168,149,4,958142628
168,308,5,958142766
168,433,3,958143457
168,438,5,958143527
168,408,4,958143550
168,310,5,958143699
168,49,5,958144009
168,242,4,958267139
